product_brand,product_name,product_shade,product_price,review_text,review_id
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"sudah cocok banget pokoknya sama lipbalm nivea yang ini, harganya sangat affordable dan bisa dibeli di toko terdekat juga, selama aku pakai terbukti sih bibir aku enggak pernah kering dan pecah pecah always lembab jadi kalo pakai lipstick/lipcream hasilnya bagus, pastinya buat bibir juga lebih sehat dan warnanya lebih cerah. sudah enggak mau ganti produk lain pokoknya",review_00223
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"bagus buat kulit bibir yang tingkat keringnya medium, tapi kurang untuk kulit bibir yang keringnya dahsyat banget karena enggak mengasih kelembaban yang kuat dan kurang lama dalam melembabkan, cuma ini cocok banget dipakai buat sehari2 karena praktis dibawa kemana2",review_00224
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Sangat membantu bibir aku yang kering kerontang!! kalo aku malas pakai lipstick, aku cuma pakai ini saja udab bikin moist bibir dan bikin warna bibir ku jadi ""merah"" yang cantik natural begitu dan kerasa ada a bit of shimmering! memang enggak terlalu tahan lama sih, cuma buat aku fine2 saja tinggal di apply lagi enggak ribet 🫶 Ini andalan aku juga sebelum pakai lipstick terutama lip matte! kalo bibir aku sudah kering parah banget memang enggak terlalu nampol pakai ini, tapi caraku aku olesin terus sampai bibir keringnya agak kekupas, dan kalo sudah terkelupas, aku ratain lagi pakai nivea ini.",review_00225
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Beli ini karena lipbalm nivea originalku habis dan mau coba yang ada wangi strawberry ini. First impression wanginya enak segar relaxing, terus ternyata ada shimmernya tapi masih subtle kok. Cuma sayaang, aku kurang suka karena ini terlalu glossy dan lengket banget buatku, lebih lengket dari yang versi originalnya. Agak tricky kalo mau pakai lip product lain karena harus diblot dulu, beda sama yang versi Original yang sat-set nyerep dan bisa dipakein lip product lain diatasnya.Cuma ini harganya cukup affordable kok. ketahanannya biasa aja, enggak yang gampang ilang/stay banget. Huhu sok sorry aku lebih prefer yang versi Original & Soothe, semoga nanti formulanya diimprove lagi ya 🥺",review_00226
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Buat produk ini buat wanginya sendiri enakk, tapi kalo buat melembabkan ini kurang banget huhu, cuma bertahan 30 menit, masih bagusan vaseline yang lip terapi, ada warnanya dikitt, pembelian kembali?? Tidakk",review_00227
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Ini adalah lip balm yang wajib banget kalian punya kalau bibir kering mengelupas gituu.Soalnya aku waktu itu pakai ini 2 bulan enggak ada deh kayanya,langsung lembab,sehat dan lembut.Awalnya enggak langsung gitu,pertama tuh sel kulit matinya tuh mengelupas begitu sedikit2 enggak langsung banyak,serem juga sih kalau langsung banyak gituu.Trus enggak kerasa jalan 3 minggu kok bibir jadi halus gituu.Dilanjut beberapa bulan dan makin bagus hasilnya.Warnanya juga cantik,tips saja buat yang mau warnanya enggak terlalu keluar atau biar enggak merasa berat pakai nya tipis2 saja ya.Wanginya enak strawberry gitu,harganya murah dan awet bgtt.",review_00228
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"lip balm stick pertamaa yang aku punya🥹 enak banget wangi nya strawberry, but agak cepat luntur si.. terus kalo lembab menurut ku oke saja karena kurang saja rasa nya. tapi cocok jadikan pertolongan pertama saat bibir kering",review_00229
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lipbalm ini benar-benar sesuai klaimnya. Di aku benar benar melembabkan dari berangkat kerja (07.00) sampai aku pulang kerja (16.00) no touch up. Aku biasanya pakai ini dulu terus ditimpa pakai liptint , jadi hasilnya enggak ngecrack dan tahan lama (stain). Oh ya produk ini ada tint nya sedikit tapi enggak ganggu, rasanya juga enak manis2 strawberry gitu. repurchase? yess",review_00230
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Lipbalm terfavorit!! Wanginya enak banget terus nyaman dipakai dan benar-benar bisa melembabkan bibir. Warna merahnya enggak terlalu tertara jadi cocok banget untuk dipakai ke sekolah. Harganya juga terjangkau dan mudah dicari,review_00231
Nivea,24H Melt-In Moisture,Strawberry Shine,0,sudah terkenal ya ini brand lip balm! Murah banget tapi memang enak dari segi wangi dan tekstur! jadi lembut bibir ku dan glossy gais. Terus gue pakai setiap pagi & malam tapi tetap awet dong selama 6 bulan-an?! kalau kalian mau beli yang murah tapi bagus fix cocok!,review_00232
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Love it! Dari zaman sama pakai nya yang series fruity shine ini dan cinta mati karena lebih shimmering begitu dibanding lip balm lainnya. Kalau di apply ke bibir masih ada hints warna merahnya tapi sangat subtle gitu. kelihatan kayak bibir sehat tiap pakai ini. Repurchase: Always!!,review_00233
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"lifesaver aku bangett! enggak pernah lupa bawa ini kemana"" soalnya bibir aku tipe yang kering agak ngelupas begitu terus kalo pakai ini tuh bibir jadi lebih moist dan membantu biar enggak pecah pecah lagii. wanginya aku suka banget kayak permen stroberi begitu terus packagingnya juga enak gampang buat diapply",review_00234
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"lip balm yang murah, awet dipakai tiap hari enggak abis2. Packaging oke, mudah dibawa kemana2. dipakai sebelum tidur dan bikin lembab bibir pagi harinya. wanginya enak, dan kasih warna yang pink alami dibibir. Sometime juga aku mengaplikasikan sebelum pakai lipcream.",review_00235
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm yang murah meriah dan bagus. Beli yang 1 pack isi 2. Lip balmnya wangi, bikin lembab bibir. tapi enggak tahan lama juga lembabnya. jadi harus tetap serinng reapply biar enggak kering. dan enak kenapa kalo pakai ini tuh kulit bibir jadi sering ngelopek gitu. jadi gatel tangan pengin ngelopekin. sukanya kalo pakai ini sebelum tidur, paginya bibir lembab dan merah. jadi lebih sehat..",review_00236
Nivea,24H Melt-In Moisture,Strawberry Shine,0,lipblam ini sangat membantu buat melembapkan bibir. ada pigmen warna sedikit apalagi yang warna merah. sangatt sangat baguss. lembap di bibir. tapi aku hanya pakai produk ini sekali saja karena satu dua hal.,review_00237
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"cuma pakai ini sebelum bobo karena bibir aku sering kering tiap bangun tidur. keringnya bisa seharian sampai ngelupas-ngelupas gituu. sebelum bobo aku mengaplikasikan di bibir yang sudah dibasahin pakai air, oles sampai tebel. paginyaa bibir enggak kering, hurray! repurchase enggak ya? sok far oke sih tapi lagi cari yang lebih moisturizing saja",review_00238
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm andalan aku! benaran ngelembabin dan wanginya suka banget. Cuma kalo habis makan harus apply lagi sih. Juara banget kalo buat pakai lip matte enggak bikin kering. Nivea enggak pernah ngecewain. enggak tau aku pakenya jarang apa gimana, tapi habisnya lama banget",review_00239
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"pernah coba ini karena tertarik dengan packagingnya yang compact kalo mau dibawa kemana-mana.. suka banget sama aroma wanginya yang soft. teksturnya dia lembut, untuk moisturizingnya dia harus direapply beberapa kali supaya tetap bikin lembab. ukurannya pas dan cepat abisnya. reviewnya hampir sama kayak vaseline lip yang warna merah.",review_00240
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Sungguh ini andalanku, repurchase berkali kali, yaudah favorite ajasih lipbalm ini. suka banget akutu. ngelembabin bibir aku yang kering. suka banget pokoknya ! kalo apply ini ada sedikit, sedikit saja efek merah nya, dikit loh yaa. tapi aku suka dipakai sehari hari bagus bgt, bikin bibir enggak pecah2",review_00241
Nivea,24H Melt-In Moisture,Strawberry Shine,0,sebelum pakai yang 24h melt ini moistruizer spf 15 nya aku pakai ini. mengasih stain warna pink2 lembut. enggak yang kinclong banget pinknya tapi softt bgt. karena aku pakenya sebelum pakai liptint. jadi aku enggak repurchase. ini saja kemarin di kasih mbak aku kwkw. takutnya nyampur saja kalo aku pakai liptint selain warna merah ehehe. tapi ini bagus kalo misal kalian cari lipbalm yang sudah ada warna nya aku rekomen bgt.,review_00242
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Wanginya sih enak banget suka aku, tapi entah kenapa ya habis memakai ini selang beberapa jam begitu malah jadi kering banget banget, terus bikin kulit bibir ku ngelupas gituu, sudah beberapa kali coba pakai lagi mengira enggak bakal ngelupas, ternyata sama saja tetap kering dan ngelupas, padahal enak banget wanginya tapi kurang cocok di aku:(",review_00243
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm kesukaan. Ampuh banget buat mengatasi bibir yang kering, pecah-pecah sama seperti aku. Bikin bibir jauh lebih lembab dari sebelumnya. Pakai sekali oles dibibir jadi lebih pink kemerahan. enggak kerasa berat dibibir juga. Tahan seharian.",review_00244
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Demi apa ini bagus banget, dulu yang memang benar-benar mager buat pakai lipstik , pakai nya lipbalm ini doang. danbener2 ngebantu. apalagi bisa bikin lembab bibir juga pink natural. harga nya affordable bisa di mendapatkan di alfamart atau indomaret terdekat.",review_00245
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"pakai ini sudah dari lama banget, selalu repurchase karena cocok banget di aku! Lipbalmnya ada wangi strawberrynya, terus memang untuk lipbalm ini agak berminyak sedikit ya menurut aku, tapi overall bagus kok untuk bibir yang kering. Lipbalmnya berwarna jg, tapi warna merahnya samar samar gitu, jadi cocok untuk dipakai anak sekolah.",review_00246
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lipbalm sejuta umat. Dia ada sedikit warnanya, sheer bgt. Tapi dia berminyak banget kalo di aku. Jadi kalo mau apply lip cream atau lipstick harus ditap2 pakai tissue dulu. Terus dia juga gampang meleleh, gampang lembek dan rusak. Dan enggak tau ya baunya kurang enak saja gitu. Tapi lumayan saja lah harganya murah dan mudah dicari juga.",review_00247
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Kebetulan bibirku ini memang tipe yang kering banget, jadi aku butuh produk lip treatment yang efek lembapnya diatas rata2. Tapi sebelum itu, aku enggak kaget sih soal desain packagingnya, eye catching dan menurutku bagus. Cuma build qualitynya kurang kokoh dan terasa 'tipis'. Anyway, aku suka sama baunya, manis strawberry. Pokoknya enak banget deh. Oh iya, dia juga ada kasih warna merah natural ketika dipakai. Sayangnya produk ini belum kasih apa yang aku butuhin. Seperti yang aku mention diawal, bibirku ini kering banget dan produk ini belum kasih kelembapan yang sesuai dengan kebutuhan bibirku. Mau dilayer sampai berapapun, efek lembapnya masih kurang dan enggak bertahan lama. Tapi mungkin buat kalian yang enggak begitu punya masalah dengan bibir kering, produk ini bisa kalian coba~",review_00248
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lumayan suka sih dia finishnya memberikan warna di bibir jadi bisa buat daily. Aromanya suka banget aroma stroberi.. Cuman kurang suka karena dia memberikan kesan glossy begitu seperti lip ice, dan produk ini cepat membuat bibirku kering",review_00249
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Suka banget pakai ini kapanpun, karena gampang banget tinggal apply dan enggak bikin bibir minyakan parah sih. Ada aroma stroberi nya juga, warnanya merah, aku pakai sebelum lipstik pun enggak bikin lipstiknya enggak menempel gitu. Enak sih asal pakenya enggak yang toomuch ya",review_00250
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"bagus banget buat ngelembabin bibir di siang hari. enggak terlalu berat dan enggak begitu lengket di bibir. setelah pakai ini ada hint warna merah dan mengkilap jadi bibir kelihatan lembab dan sehat. isinya juga banyak, lama banget habisnya.",review_00251
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm pertama aku dan must have itu sih, cukup melembabkan menurut ku dan warna merah strawberry nya lebih ke shining begitu jadi tertara pakai lip balm sih, dan murah menurut ku sih, gampang di dapatkan dimanapun juga lagi",review_00252
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm yang gampang dicari dimana-mana. Wanginya enak, di bibur juga enak, melembabkan, cuma kalo mau pakai lipmatte perlu ku hapus lagi karena bikin lipmatte jadi enggak begitu menempel di bibi, tapi ketahanan kelembabannya tetap oke kok meskipun sudah dihapus sehingga enggak bikin bibir kering.",review_00253
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"This is my first time using this product. enggak sengaja nemu pas lagi belanja di GL. It's a good product. membantu aku banget buat bibirku yang super kering ini lembab. Tint colornya juga ok, enggak terlalu kelihatan atau norak.",review_00254
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lipbalm terbaik sejauh ini karena benar-benar melembabkan, ada efek shine juga jadi kesannya healthy lip gitu. Terus aroma strawberry nya enak, soft dan lama-lama enggak ""tengik"" baunya if you know what I mean, karena aku pernah pakai lipbalm yang aromanya lama-lama berubah enggak enak.",review_00255
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Lipbalm yang selalu ada dibawa kemana2. Suka karena ringan dan tintnya cantik banget enggak lebay gitu. Daya tahannya sih biasa saja tapi karena stick begini masih bisa di reapply lagi kalo butuh. Wanginya juga manis dan enak bangett. Recommended lah,review_00256
Nivea,24H Melt-In Moisture,Strawberry Shine,0,pelembab bibir yang mengasih efek shiny dibibir dan sedikit warna merah tapi enggak norak dan tetap terlihat natural warnanya. ini membantu banget sih buat ngelembabin bibir yang kering apalagi kalo kerja diruangan berAC.,review_00257
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Bagus produk dari nivea ini!! Bibir ku selalu bermasalah dari dulu, kering dan pecah2 sampai berdarah2.. lalu aku coba produk ini, ternyata membantu bgt, bibir jadi enggak pecah2 lg, terus ada warnanya jg, binir jadi kelihatan merah merona dan natural bgt, kelihatan fresh.. sayang dia enggak ada UV nya.. kalo ada pasti perfect banget",review_00258
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Bagus PRODUK favorit AKU!! kemarin belinya lagi promo sama facewashnya nivea. cuma ternyata enggak kepake face washnya. BUT produk ini berguna banget sih, ada efek merahmerah dikit di bibir setelah pemakaian, jadi kalo malas pakai liptint orang lipcreamy lagi produk ini sudah pas",review_00259
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Beli ini karena kecanduan dari teman aku.. semoga enggak ada orang yang enggak tau ini ya , bisa emoshi. siapa coba yang enggak tau ini? aku suka pakai buat dibawa tidur juga karena enggak nge-stain tapi benaran mengasih efek strawberry shine. aku kurang suka sama lip produk yang stain, kalo stain nya enggak heboh sih gpp. wanginya enak bgt, packagingnya oke pula.",review_00260
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Wajib coba sih ini mah!! lip balm kesukaan gue parah. pas di pakai tuh langsung bikin bibir lembab parah banget. di aplikasiinnya enggak susah juga dan enggak bikin gerah pas di pakai ke bibir! pas di pakai bikin warna bibir jadi agak merah alami,rekomen banget buad anak sekolahan nih!",review_00261
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Murah, harga bersahabat!! Beli pas flash sale, dan tidak menyesal. Dia ada sedikit hint pink tapi ya enggak too much, lembabnya pas di bibirku, enggak bikin kayak habis makan gorengan juga. Biasa ku pakai pas mau pakai lipcream yang dead matte dan benaran membantu. Pokoknya semua hal yang aku harapin dari lip balm bisa dipenuhi sama dia. Love it.",review_00262
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Enak banget lip balm yang satu ini.. Asli enak banget sih lipbalm ini!! enggak terasa trbal di bibir. sudah begitu mengasih warna pink yang super natural banget. praktis juga pakenya. pokoknya recommended banget lah buat yang bibirnya super duper kering mengelupas tapi masih pengin dapat warna pink naturalnya,review_00263
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Enakeun.. wajib coba deh!! work banget sih ini aku dulu gasuka sama produk produk lip karena takut warnanya terlalu merah , tapi pas coba NIVEA strawbery shine warnanya itu bagus enggak terlalu berwarna dan bisa mengatasi bibir kering suka banget sama nih produk",review_00264
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Bagus banget aku suka.. Untuk bibir sensitive banget: MANTAP! Aku sudah coba banyak banget lip balm and sering ada kendala gatel2 jadi terbawa pengin digigit lips nya buat garuk:"") Tapi ini enggak! Ringan, hydrating, wangi stroberi! sudah repurchase yang ke-3 kalinya karena coba ini itu enggak cocok. Ada color pay-off sheer banget and ngestain nya ya juga secuil begitu ya. Untuk yang bibirnya sensitive kayak aku rekomen boleh dicoba! Sering diskon juga di ecommerce dan harga aslinya juga bersahabat.",review_00265
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"LUVV banget SAMA LIP BALM NIVEA YANG SATU INI !! Dia benar benar ngelembapin bibir dan ada efek shine nya setelah di pake,dia juga enggak bikin bibir yang lembab enggak nyaman,ini tuh nyaman banget suka juga sama wanginya strawberry seger,bikin bibir pink alami juga.Repurchase?Yes!!",review_00266
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Awal pakai pelembab nivea ini bikin bibir aku kayak tebal banget. Aku kira aku enggak cocok, eh ternya dia ngangkat sel mati yang ada bibir aku. Lama kelamaan dia jadi ngubah wana bibir aku jadi lebih cerah dari sebelumnya, bikin lembab juga dan glossy. karena dia bentuknya stik jadi mudah banget diaplikasiin ke bibir, tanpa perlu repot pakai tools lainnya. Saran dari aku pakai pelembab bibir ini pada saat mau tidur malam + pas memulai makeup atau setelah skincare an, karena dia membantu banget ngelembabin bibir meskipun ditimpa lagi pakai lisptik yang creamy. Pelembab bibir kecintaan pokoknya.",review_00267
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Beli karena diskon tapi ternyata enggak suka banget. enggak cukup melembabkan bibir aku yang kering, malah rasanya kayak lipstick yang ada pelembabnya aja, jadi kayak kurang melembabkan. Aku enggak menemukan ada SPF di lip balm ini. Sayangnya enggak punya adek perempuan jadi enggak tau mau aku kasih ke siapa karena enggak suka banget",review_00268
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"pertama tau lipbalm ini karena teman selalu bawa ini kemana mana, terus akhirnya penasaran dan beli sendiri. Ada hint warna merahnya waktu diapply, tentunya melembabkan yaah, dan tiap malam sebelum tidurpun pakai ini, paginya bikin bibir tetap lembab dan tinggal digosok dikit sel kulit matinya terkelupas. Soo luff karena awet juga",review_00269
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm pertamaku dari jaman sampai sampai sekarang kuliah masih pakai ini dan enggak ganti ganti ,lip balm ini serius bikin bibir lembap tahan lama ,dan aku sudah pakai ini lebih dari setahun rutin ,bibirku jadi merah alami permanen ,Bagus banget pokoknya !!",review_00270
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"penolong bibir kering dan pecah-pecah. lembabnya enggak lebay, ada gliter kecil-kecil bikin terlihat glow gitu. aromanya segar banget. cocok untuk remaja dan dewasa.. varian aromanya banyak banget, mudah dibawa-bawa juga..",review_00271
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Menurutku, nivea lipbalmnya memberi kesan warna dan shine jadi bibir terlihat moist juga sehat. Wanginya juga straw enak saja gitu. Bagusnya kalau ada spf nya wow banget sih (-) nya dia kayak gumpal"" jadi enggak nyaman saja begitu",review_00272
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Aku beli nivea shine ini karena waktu itu lihat da-kyung pemain drakor di twotm pakai lips sejenis ini, nivea kasih warna dibibir cuma samar memang karena fungsinya menutrisi bibir tapi menurutku kurang melembabka. Aku biasanya gunakan ini buat daily pada siang hari dan dibawa kemana-kemana karena Nivea shine ini juga biasa ku pakai untuk membantu membersihkan lips matte yang kita pakai tapi sudah menggumpal diarea bibir dan ingin kita bersihkan dulu sebelum ditouchup lagi, jadi cukup kita oleskan lalu elap pakai tisu semacam beauty hack begitu",review_00273
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Beli ini karena penasaran sama lipbalm nivea terus juga karena ada diskon di tokped. tekstur nya enak di bibir terus sedikit kasih warna di bibir jadi bibir enggak kelihatan pucet bgt. Repausce lagi iya tapi mau coba varian yang lain.,review_00274
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Aku suka semua produknya Nivea. Lip balm nya pun menurutku sangat affordable dengan kualitas yang bagus. Yang aku kurang suka dari varian ini adalah warnanya merah banget jadi gonjreng wkkw. Aku lebih suka yang watermelon karena terkesan lebih natural.,review_00275
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Untuk bibir sensitive banget: MANTAP! Aku sudah coba banyak banget lip balm and sering ada kendala gatel2 jadi terbawa pengin digigit lips nya buat garuk:"") Tapi ini enggak! Ringan, hydrating, wangi stroberi! sudah repurchase yang ke-3 kalinya karena coba ini itu enggak cocok. Ada color pay-off sheer banget and ngestain nya ya juga secuil begitu ya. Untuk yang bibirnya sensitive kayak aku rekomen boleh dicoba! Sering diskon juga di ecommerce dan harga aslinya juga bersahabat.",review_00276
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"suka banget sama produk ini.. karena bener-bener bikin bibir jadi lembab.. enggak kering atau melopek pecah pecah.. wanginya lumayan lah, enggak terlalu 'nyegrak'.. terus dia bikin bibir merah, tapi merahnya yang enggak lebay gitu.. pas lah",review_00277
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip Balm kecintaan dulu karena keracunan dari Idola aku terus cobain. Ternyata enak banget dia enggak terlalu bikin bibir kayak oily tapi tetap bisa melembabkan. Nah untuk beauty hack aku biasanya untuk ngangkat lip cream/lip tint yang susah dibersihin aku olesin terus ditunggu bentar habis itu bisa deh tinggal pakai tisu bisa keangkat. Nah untuk lip balmnya ada beberapa varian yang bisa disesuaikan sama selera. Personally, aku suka yang ini sama yang Watermelon karena ada bau2 seger. Selain itu, juga awet banget bisa beberapa bulan enggak habis2.",review_00278
Nivea,24H Melt-In Moisture,Strawberry Shine,0,ini kurang moisturizing as a lipbalm for my liking sih. kalo aku pakenya harus dilayer dulu kurang lebih 10 kali kalo mau sampai ke definisi moisturizing lip yang gue suka. terus dia juga enggak terus kelembapannya juga enggak 24 jam tahannya kalo menurut ku hehe. cuman kalo buat dipakai as a base for a lipcream sih dia nyaman,review_00279
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"lama banget sih jujur abisin nih lip balm, plusnya ini ada pigment warna, jadi bikin bibir pink alami even pas bangun tidur pun! minusnya adalah ini enggak begitu moisturize di bibir, harus re apply berkali kali, jadi kayanya aku enggak akan repurchase sorry",review_00280
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"bikin bibir warna nya pink dan lebih sehat gitu, tapi dia kadang bikin bibir kering banget jadi aku lagi mencari merk lain yang benar benar bisa ngelembabin bibir.. kzlaieydbdnwkwodiudhfnsnskwkwjsndndndhdh",review_00281
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"recomendedd!! bisa dipakai anak sekolah karena warnanya natural di bibir, bagus karena bener-bener bikin bibir tetap lembab dan bisa diapakai sebelum menggunakan lipcream/liptint supaya enggak crack atau pecah-pecah.",review_00282
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"enak banget ini dipakenya nyaman, apalagi pas sebelum tidur. bangun bangun bibir enggak kering. tapi saran dari aku kalo mau pakai jangan banyak banyak ya biar awet sist. sudah begitu harganya murah jadi no worry deh buat kantong kita jebol. thanks nivea.",review_00283
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip Balm ini ada wanginya, wangi manis strawberry tapi enggak strong. Sesuai judulnya, dia memang melt di bibir & agak greasy kayak habis makan gorengan, yang mana bikin aku malas lipenan. Selain itu, dia mengasih warna hint merah, jadi tanpa lipen pun sudah lumayanlah enggak bikin pucet bibir. Sayang banget performanya enggak seoke yang ada SPFnya (putih) -- kurang ngelembabin area bibir yang kering banget sampai kelupas gitu. Tapi, ini harganya murah & bisa didapat di mana aja, kecuali warung sebelah hihi.",review_00284
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm ini aromanya manis banget, tapi pas coba dijilat enggak ada rasanya sama sekali. Lip balm ini juga mudah melt ketika diaplikasikan, enggak bikin greasy dan nyaman dipakai. Tapi sayangnya lip balm ini sama sekali enggak bisa membantu bibir yang super kering, malah bikin enggak nyaman ketika dipakai ke bibir kering akibat penggunaan lip serum.",review_00285
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"sebenarnya bagus. membantu banget buat melembabkan bibir. warnanya juga soft, natural dan bikin effect kayak bibir enggak pakai apa-apa cuma sehat dan agak shine saja gitu. cuma aku pribadi agak kurang suka pakai ini karena kayak berasa lengket banget begitu di bibir.",review_00286
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Lip balm andalan. Sudah pakai lip balm merk ini lebih dari 2 tahun dan pastinya sudah re-purchase beberapa kali. Lip balm ini cukup melembabkan dan ada sentuhan warnanya sedikit, warna merah natural stroberi. Kadang suka pakai lip balm ini saja tanpa ditambahkan apa-apa lagi hehe.",review_00287
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"beli lip balm ini karena iseng saja malah berujung jatuh cinta banget. wanginya enak banget stoberi"" segar begitu ih!! lumayan tahan lama juga (asal enggak makan/minum lumayan tahan lama). untuk harga menurut gue normal"" saja sih,ga terlalu mahal/terlalu murah.",review_00288
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"dari dulu penasaran sama lip balm ini karena banyak teman yang pakee, kecium dari baunya enak banget segar stroberii gituu, teksturnya lembut, enggak bikin bibir berminyak banget dan ngelembab ini nya okee, enggak hilang hilang lembab nya huhu sukaa, dia bikin bibir kelihatan sehat begitu pink alami enggak too much dan enggak alayy, wkkw cintakk",review_00289
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"sudah pakai sejak tahun 200an hahaha iya memang sudah tua. waktu itu jaman-jaman sama kalo enggak salah, sampai pas lagi puasa suka ditanya temen: ""lo puasa enggak sih? kok bibir lo basah?"" maklum jaman itu belum banyak anak sekolan aware sama skincare apalagi makeup. cuma yang sekarang kayanya enggak selembap dulu, ataukah bibir gwe saja yang tambah kering ya? terus baunya rada2 waxy bagaimana sih menurut gwe mah",review_00290
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"memakai ini gara-gara biar samaan sama Bangtan awkwkwk, tapi ternyata memang bagus sih dia, bikin bibir lembab plus ada hint merahnya di bibir yang bikin makin kelihatan segar mukanya, teksturnya juga aku lumayan suka karena enggak terlalu lengket dibibir",review_00291
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"work banget sih ini aku dulu gasuka sama produk produk lip karena takut warnanya terlalu merah , tapi pas coba NIVEA strawbery shine warnanya itu bagus enggak terlalu berwarna dan bisa mengatasi bibir kering suka banget sama nih produk",review_00292
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"lip balm nivea ini ada aromanya tapi buat yang enggak suka pakai lip balm beraroma menurut ku sih masih cocok dan aman saja sama produk ini, suka banget sama kemampuan ngelembabinnya dipakenya juga tetap nyaman dan ringan, dan yang paling bikin saya suka juga adalah harganya yang sangat terjangkau.",review_00293
Nivea,24H Melt-In Moisture,Strawberry Shine,0,Asli enak banget sih lipbalm ini!! enggak terasa trbal di bibir. sudah begitu mengasih warna pink yang super natural banget. praktis juga pakenya. pokoknya recommended banget lah buat yang bibirnya super duper kering mengelupas tapi masih pengin dapat warna pink naturalnya,review_00294
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"suka banget karena harganya affordable begitu terus dia ada warnanya dikiit banget tapi tetap bikin muka jadi fresh, bisa banget buat dipakai ke sekolah, sok far ini lipbalm terlembap dari sekian lipbalm yang pernah aku mencoba padahal bibirku tipe yang kering kerontang, padahal enggak expect apa-apa karena kupikir ya sama saja kayak lipbalm lainnya",review_00295
Nivea,24H Melt-In Moisture,Strawberry Shine,0,"Sedikit kecewa pas habis mencoba dia, mana belinya banyak lagi wkwkwkwk ekspektasiku bakal bisa bikin bibir jadi berwarna meskipun dikiit ya gpp, tapi ternyata warna merahnya enggak menampak di aku. Yang menampak cuma efek glossy blink-blink dari glitter nya aja. Untuk kelembaban enggak usah diragukan lagi, yang penting rajin reapply aja.",review_00296
